job_id,industry_name
3693044250,Pharmaceutical Manufacturing
3693044251,Performing Arts
3693044267,IT Services and IT Consulting
3693044269,Telecommunications
3693044271,Non-profit Organizations
3693044273,Law Practice
3693044273,Legal Services
3693044277,Business Consulting and Services
3693044281,Law Practice
3693044295,IT Services and IT Consulting
3693044297,IT Services and IT Consulting
3693044299,Staffing and Recruiting
3693044299,Manufacturing
3693044299,IT Services and IT Consulting
3693044300,Renewable Energy Semiconductor Manufacturing
3693044307,Consumer Services
3693044309,Business Consulting and Services
3693044310,IT Services and IT Consulting
3693044312,Hospitality
3693044313,IT Services and IT Consulting
3693044317,IT Services and IT Consulting
3693044318,IT Services and IT Consulting
3693044321,Staffing and Recruiting
3693044322,Financial Services
3693044324,IT Services and IT Consulting
3693044326,Automation Machinery Manufacturing
3693044327,Law Practice
3693044327,Legal Services
3693044338,Staffing and Recruiting
3693044339,Entertainment Providers
3693044340,"Technology, Information and Internet"
3693044344,Staffing and Recruiting
3693044347,IT Services and IT Consulting
3693044348,Environmental Services
3693044349,Law Practice
3693044349,Legal Services
3693044351,Non-profit Organizations
3693044356,Business Consulting and Services
3693044359,IT Services and IT Consulting
3693044361,IT Services and IT Consulting
3693044363,Insurance
3693044369,IT Services and IT Consulting
3693044376,Hospitals and Health Care
3693044380,Retail
3693044380,Manufacturing
3693044380,Financial Services
3693044405,Staffing and Recruiting
3693044405,IT Services and IT Consulting
3693044419,IT Services and IT Consulting
3693044419,Retail Groceries
3693044420,Personal Care Product Manufacturing
3693044422,Retail
3693044436,Medical Practices
3693044436,Hospitals and Health Care
3693044437,Mining
3693044439,IT Services and IT Consulting
3693044442,Software Development
3693044446,Packaging and Containers Manufacturing
3693044448,Staffing and Recruiting
3693044453,IT Services and IT Consulting
3693044456,Accounting
3693044457,IT Services and IT Consulting
3693044461,Food and Beverage Manufacturing
3693044463,Law Practice
3693044468,Hospitals and Health Care
3693044471,Airlines and Aviation
3693044471,Defense and Space Manufacturing
3693044471,Aviation and Aerospace Component Manufacturing
3693044473,Software Development
3693044473,Computer and Network Security
3693044473,IT Services and IT Consulting
3693044477,Insurance
3693044478,Retail
3693044479,Human Resources Services
3693044480,Pharmaceutical Manufacturing
3693044481,Higher Education
3693044481,Staffing and Recruiting
3693044481,Non-profit Organizations
3693044482,Hospitals and Health Care
3693044487,Travel Arrangements
3693044488,Staffing and Recruiting
3693044489,IT Services and IT Consulting
3693044491,Pharmaceutical Manufacturing
3693044497,Software Development
3693044499,Accounting
3693044503,Maritime Transportation
3693044517,Truck Transportation
3693044528,IT Services and IT Consulting
3693044529,Higher Education
3693044530,Human Resources Services
3693044532,IT Services and IT Consulting
3693044534,IT Services and IT Consulting
3693044535,Facilities Services
3693044539,Staffing and Recruiting
3693044540,Education Administration Programs
3693044544,Outsourcing and Offshoring Consulting
3693044545,
3693044547,Defense and Space Manufacturing
3693044547,"Appliances, Electrical, and Electronics Manufacturing"
3693044549,Recreational Facilities
3693044551,Retail Apparel and Fashion
3693044556,Mining
3693044556,Chemical Manufacturing
3693044556,Wholesale Building Materials
3693044557,Wellness and Fitness Services
3693044558,Hospitals and Health Care
3693044565,Civic and Social Organizations
3693044565,Libraries
3693044568,Venture Capital and Private Equity Principals
3693044572,IT Services and IT Consulting
3693044572,Spectator Sports
3693044575,Higher Education
3693044575,Fundraising
3693044575,Philanthropic Fundraising Services
3693044578,Government Administration
3693044608,IT Services and IT Consulting
3693044634,Business Consulting and Services
3693044634,IT Services and IT Consulting
3693044634,Outsourcing and Offshoring Consulting
3693044635,Non-profit Organizations
3693044636,Human Resources Services
3693044644,Retail
3693044647,Retail
3693044647,Advertising Services
3693044649,Airlines and Aviation
3693044650,Banking
3693044650,Financial Services
3693044652,Utilities
3693044658,Hospitals and Health Care
3693044662,Software Development
3693044669,Advertising Services
3693044673,Personal Care Product Manufacturing
3693044677,Staffing and Recruiting
3693044685,Real Estate
3693044699,Staffing and Recruiting
3693044699,Hospitals and Health Care
3693044700,Medical Equipment Manufacturing
3693044705,Wholesale Building Materials
3693044705,Construction
3693044705,"Transportation, Logistics, Supply Chain and Storage"
3693044709,Market Research
3693044714,Personal Care Product Manufacturing
3693044725,Business Consulting and Services
3693044725,Human Resources Services
3693044725,E-Learning Providers
3693044727,Advertising Services
3693044736,Packaging and Containers Manufacturing
3693044738,Accounting
3693044739,Spectator Sports
3693044739,E-Learning Providers
3693044740,IT Services and IT Consulting
3693044741,Human Resources Services
3693044744,Alternative Medicine
3693044744,Wellness and Fitness Services
3693044745,Construction
3693044748,Government Administration
3693044760,Banking
3693044762,Insurance
3693044765,Research Services
3693044768,Real Estate
3693044773,Staffing and Recruiting
3693044800,Retail
3693044803,IT Services and IT Consulting
3693044806,Staffing and Recruiting
3693044807,Retail
3693044808,IT Services and IT Consulting
3693044809,Banking
3693044809,Investment Banking
3693044809,Financial Services
3693044813,IT Services and IT Consulting
3693044813,Computer and Network Security
3693044814,IT Services and IT Consulting
3693044816,Investment Management
3693044819,IT Services and IT Consulting
3693044827,Law Practice
3693044827,Legal Services
3693044828,IT Services and IT Consulting
3693044837,Farming
3693044837,Oil and Gas
3693044845,Industrial Machinery Manufacturing
3693044845,Construction
3693044861,Alternative Medicine
3693044861,Manufacturing
3693044865,IT Services and IT Consulting
3693044866,Law Practice
3693044873,Staffing and Recruiting
3693044878,Staffing and Recruiting
3693044888,Oil and Gas
3693044890,Pharmaceutical Manufacturing
3693044890,Hospitals and Health Care
3693044891,IT Services and IT Consulting
3693044911,IT Services and IT Consulting
3693044912,IT Services and IT Consulting
3693044914,"Appliances, Electrical, and Electronics Manufacturing"
3693044914,Automation Machinery Manufacturing
3693044915,Hospitals and Health Care
3693044917,Banking
3693044917,Investment Banking
3693044919,Motor Vehicle Manufacturing
3693044919,"Appliances, Electrical, and Electronics Manufacturing"
3693044920,IT Services and IT Consulting
3693044924,Higher Education
3693044925,Staffing and Recruiting
3693044929,IT Services and IT Consulting
3693044931,Wholesale Building Materials
3693044933,Printing Services
3693044949,Education Administration Programs
3693044955,Hospitality
3693044955,Food and Beverage Services
3693044955,Higher Education
3693044962,Retail Office Equipment
3693044962,Machinery Manufacturing
3693044962,Industrial Machinery Manufacturing
3693044964,Software Development
3693044964,IT Services and IT Consulting
3693044968,Construction
3693044969,"Technology, Information and Internet"
3693044975,Outsourcing and Offshoring Consulting
3693044982,Motor Vehicle Manufacturing
3693044984,"Technology, Information and Internet"
3693044985,IT Services and IT Consulting
3693044986,Telecommunications
3693044986,Wireless Services
3693044990,Retail Apparel and Fashion
3693044996,Real Estate
3693044997,Real Estate
3693044999,Financial Services
3693045025,Recreational Facilities
3693045062,Packaging and Containers Manufacturing
3693045160,Financial Services
3693045172,IT Services and IT Consulting
3693045179,"Appliances, Electrical, and Electronics Manufacturing"
3693045179,Motor Vehicle Manufacturing
3693045185,IT Services and IT Consulting
3693045185,Financial Services
3693045190,Accounting
3693045191,Staffing and Recruiting
3693045195,Wholesale
3693045212,IT Services and IT Consulting
3693045215,Pharmaceutical Manufacturing
3693045216,Insurance
3693045216,Accounting
3693045220,Food and Beverage Services
3693045222,Hospitals and Health Care
3693045226,Law Practice
3693045229,IT Services and IT Consulting
3693045232,Retail Apparel and Fashion
3693045232,Entertainment Providers
3693045232,"Technology, Information and Internet"
3693045236,IT Services and IT Consulting
3693045236,Pharmaceutical Manufacturing
3693045236,Biotechnology Research
3693045237,Travel Arrangements
3693045238,IT Services and IT Consulting
3693045240,Manufacturing
3693045240,Food and Beverage Services
3693045240,Food and Beverage Manufacturing
3693045241,Staffing and Recruiting
3693045241,Entertainment Providers
3693045241,Spectator Sports
3693045242,Entertainment Providers
3693045248,Staffing and Recruiting
3693045251,Software Development
3693045253,Insurance
3693045257,"Transportation, Logistics, Supply Chain and Storage"
3693045257,Construction
3693045259,Financial Services
3693045259,IT Services and IT Consulting
3693045259,Banking
3693045260,Hospitals and Health Care
3693045264,Food and Beverage Services
3693045269,Hospitals and Health Care
3693045275,Chemical Manufacturing
3693045279,IT Services and IT Consulting
1928027033,Construction
3099261661,Industrial Machinery Manufacturing
3557311439,Medical Equipment Manufacturing
3640739067,Insurance
3653922092,International Trade and Development
3674585247,Mining
3683918914,Construction
3683926341,Construction
3687024983,IT Services and IT Consulting
3688980245,Construction
3689674972,Construction
3689687080,Construction
3693045282,Hospitals and Health Care
3693045283,Higher Education
3693045284,Insurance
3693045288,Law Practice
3693045288,Legal Services
3693045289,Non-profit Organizations
3693045291,Accounting
3693045292,Utilities
3693045295,Banking
3693045295,Investment Banking
3693045296,Construction
3693045304,Manufacturing
3693045304,"Technology, Information and Internet"
3693045305,Education Administration Programs
3693045306,Insurance
3693045307,Financial Services
3693045309,Staffing and Recruiting
3693045309,IT Services and IT Consulting
3693045318,Software Development
3693045346,Real Estate
3693045365,IT Services and IT Consulting
3693045366,Industrial Machinery Manufacturing
3693045370,Business Consulting and Services
3693045371,Machinery Manufacturing
3693045375,Software Development
3693045378,Construction
3693045378,Oil and Gas
3693045379,Retail
3693045381,Medical Equipment Manufacturing
3693045385,Truck Transportation
3693045386,Telecommunications
3693045389,Architecture and Planning
3693045396,IT Services and IT Consulting
3693045397,Retail Office Equipment
3693045402,Mining
3693045405,IT Services and IT Consulting
3693045406,Accounting
3693045413,IT Services and IT Consulting
3693045422,Financial Services
3693045426,Software Development
3693045428,Financial Services
3693045432,Furniture and Home Furnishings Manufacturing
3693045435,Insurance
3693045439,IT Services and IT Consulting
3693045448,Animation and Post-production
3693045448,Computer Games
3693045456,Environmental Services
3693045463,Financial Services
3693045464,Construction
