job_id,industry_name,inferred,type
3757442441,Household Services,1,401(k)
3757414625,Medical Equipment Manufacturing,1,401(k)
3757414625,Medical Equipment Manufacturing,1,Vision insurance
3755569458,Financial Services,0,Medical insurance
3755569458,Government Relations Services,0,Medical insurance
3755569458,Banking,0,Medical insurance
3755569458,Financial Services,0,Vision insurance
3755569458,Government Relations Services,0,Vision insurance
3755569458,Banking,0,Vision insurance
3755569458,Financial Services,0,Dental insurance
3755569458,Government Relations Services,0,Dental insurance
3755569458,Banking,0,Dental insurance
3755569458,Financial Services,0,401(k)
3755569458,Government Relations Services,0,401(k)
3755569458,Banking,0,401(k)
3749346219,Staffing and Recruiting,0,Medical insurance
3749346219,Staffing and Recruiting,0,Vision insurance
3749346219,Staffing and Recruiting,0,Dental insurance
3749346219,Staffing and Recruiting,0,401(k)
3749346219,Staffing and Recruiting,0,Disability insurance
3757315343,Non-profit Organizations,0,Medical insurance
3757315343,Non-profit Organizations,0,Vision insurance
3757315343,Non-profit Organizations,0,Dental insurance
3757315343,Non-profit Organizations,0,401(k)
3757315343,Non-profit Organizations,0,Paid maternity leave
3757315343,Non-profit Organizations,0,Paid paternity leave
3757413821,Financial Services,1,401(k)
3757413821,Financial Services,1,Disability insurance
3756928161,Pharmaceutical Manufacturing,1,401(k)
3757413425,Wholesale Building Materials,1,Medical insurance
3757413425,Wholesale Building Materials,1,401(k)
3757445744,Non-profit Organizations,0,Medical insurance
3757445744,Non-profit Organizations,0,Vision insurance
3757445744,Non-profit Organizations,0,Dental insurance
3757445744,Non-profit Organizations,0,401(k)
3757445744,Non-profit Organizations,0,Disability insurance
3757436739,Hospitality,0,Medical insurance
3757436739,Hospitality,0,Vision insurance
3757436739,Hospitality,0,Dental insurance
3757436739,Hospitality,0,401(k)
3757444982,Construction,0,Medical insurance
3757444982,Industrial Machinery Manufacturing,0,Medical insurance
3757444982,Facilities Services,0,Medical insurance
3757444982,Construction,0,Vision insurance
3757444982,Industrial Machinery Manufacturing,0,Vision insurance
3757444982,Facilities Services,0,Vision insurance
3757444982,Construction,0,Dental insurance
3757444982,Industrial Machinery Manufacturing,0,Dental insurance
3757444982,Facilities Services,0,Dental insurance
3757444982,Construction,0,401(k)
3757444982,Industrial Machinery Manufacturing,0,401(k)
3757444982,Facilities Services,0,401(k)
3757444982,Construction,0,Disability insurance
3757444982,Industrial Machinery Manufacturing,0,Disability insurance
3757444982,Facilities Services,0,Disability insurance
3757418163,Staffing and Recruiting,1,401(k)
3757446757,Advertising Services,0,Medical insurance
3757446757,Advertising Services,0,Vision insurance
3757446757,Advertising Services,0,Dental insurance
3757446757,Advertising Services,0,401(k)
3757446757,Advertising Services,0,Paid maternity leave
3756901827,Hospitals and Health Care,1,Vision insurance
3756901827,Hospitals and Health Care,1,401(k)
3756779926,Retail,1,Medical insurance
3756779926,Retail,1,Commuter benefits
3756911514,Restaurants,1,Disability insurance
3756911514,Restaurants,1,Tuition assistance
3757416159,Staffing and Recruiting,1,401(k)
3756907182,Defense and Space Manufacturing,0,Medical insurance
3756907182,Defense and Space Manufacturing,0,Vision insurance
3756907182,Defense and Space Manufacturing,0,Dental insurance
3756907182,Defense and Space Manufacturing,0,401(k)
3756907182,Defense and Space Manufacturing,0,Paid maternity leave
3756907182,Defense and Space Manufacturing,0,Paid paternity leave
3756907182,Defense and Space Manufacturing,0,Commuter benefits
3756907182,Defense and Space Manufacturing,0,Child care support
3756907182,Defense and Space Manufacturing,0,Tuition assistance
3756907182,Defense and Space Manufacturing,0,Disability insurance
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Paid maternity leave
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Tuition assistance
3755559010,"Appliances, Electrical, and Electronics Manufacturing",0,Disability insurance
3756929129,Hospitals and Health Care,1,Pension plan
3757410809,Staffing and Recruiting,1,401(k)
3757409396,Restaurants,1,Vision insurance
3757409396,Restaurants,1,401(k)
3756907091,Financial Services,1,401(k)
3756787171,Consumer Services,0,Medical insurance
3756787171,Construction,0,Medical insurance
3756787171,Facilities Services,0,Medical insurance
3756787171,Consumer Services,0,Vision insurance
3756787171,Construction,0,Vision insurance
3756787171,Facilities Services,0,Vision insurance
3756787171,Consumer Services,0,Dental insurance
3756787171,Construction,0,Dental insurance
3756787171,Facilities Services,0,Dental insurance
3756787171,Consumer Services,0,401(k)
3756787171,Construction,0,401(k)
3756787171,Facilities Services,0,401(k)
3757423843,Staffing and Recruiting,1,401(k)
3756903580,Insurance,1,401(k)
3756759828,"Transportation, Logistics, Supply Chain and Storage",1,Tuition assistance
3756759828,"Transportation, Logistics, Supply Chain and Storage",1,401(k)
3757425082,Staffing and Recruiting,1,401(k)
3755554974,Accounting,0,Medical insurance
3755554974,Financial Services,0,Medical insurance
3755554974,Accounting,0,Vision insurance
3755554974,Financial Services,0,Vision insurance
3755554974,Accounting,0,Dental insurance
3755554974,Financial Services,0,Dental insurance
3755554974,Accounting,0,401(k)
3755554974,Financial Services,0,401(k)
3755554974,Accounting,0,Paid maternity leave
3755554974,Financial Services,0,Paid maternity leave
3755554974,Accounting,0,Disability insurance
3755554974,Financial Services,0,Disability insurance
3757444887,Real Estate,0,Medical insurance
3757444887,Real Estate,0,Vision insurance
3757444887,Real Estate,0,Dental insurance
3757444887,Real Estate,0,401(k)
3757444887,Real Estate,0,Paid maternity leave
3757444887,Real Estate,0,Paid paternity leave
3757411321,Staffing and Recruiting,1,401(k)
3756795905,Real Estate,0,Medical insurance
3756795905,Real Estate,0,Vision insurance
3756795905,Real Estate,0,Dental insurance
3756795905,Real Estate,0,401(k)
3756795905,Real Estate,0,Paid maternity leave
3756795905,Real Estate,1,Commuter benefits
3749347230,Hospitals and Health Care,1,401(k)
3756799287,,0,401(k)
3756799287,,0,Dental insurance
3756799287,,0,Paid maternity leave
3756799287,,0,Student loan assistance
3756799287,,0,Commuter benefits
3756799287,,0,Child care support
3756799287,,0,Vision insurance
3749343978,Oil and Gas,0,Medical insurance
3749343978,Utilities,0,Medical insurance
3749343978,Oil and Gas,0,Dental insurance
3749343978,Utilities,0,Dental insurance
3749343978,Oil and Gas,0,401(k)
3749343978,Utilities,0,401(k)
3757446699,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3757446699,Telecommunications,0,Medical insurance
3757446699,Motor Vehicle Manufacturing,0,Medical insurance
3757446699,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3757446699,Telecommunications,0,Vision insurance
3757446699,Motor Vehicle Manufacturing,0,Vision insurance
3757446699,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3757446699,Telecommunications,0,Dental insurance
3757446699,Motor Vehicle Manufacturing,0,Dental insurance
3757446699,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3757446699,Telecommunications,0,401(k)
3757446699,Motor Vehicle Manufacturing,0,401(k)
3756906677,Law Practice,0,Medical insurance
3756906677,Legal Services,0,Medical insurance
3756906677,Law Practice,0,Vision insurance
3756906677,Legal Services,0,Vision insurance
3756906677,Law Practice,0,Dental insurance
3756906677,Legal Services,0,Dental insurance
3756906677,Law Practice,0,401(k)
3756906677,Legal Services,0,401(k)
3756906677,Law Practice,0,Pension plan
3756906677,Legal Services,0,Pension plan
3756906677,Law Practice,0,Child care support
3756906677,Legal Services,0,Child care support
3756906677,Law Practice,0,Paid maternity leave
3756906677,Legal Services,0,Paid maternity leave
3756906677,Law Practice,0,Paid paternity leave
3756906677,Legal Services,0,Paid paternity leave
3756906677,Law Practice,0,Commuter benefits
3756906677,Legal Services,0,Commuter benefits
3756906677,Law Practice,0,Disability insurance
3756906677,Legal Services,0,Disability insurance
3749345616,Online Audio and Video Media,0,Medical insurance
3749345616,Warehousing and Storage,0,Medical insurance
3749345616,Online Audio and Video Media,0,Vision insurance
3749345616,Warehousing and Storage,0,Vision insurance
3749345616,Online Audio and Video Media,0,Dental insurance
3749345616,Warehousing and Storage,0,Dental insurance
3749345616,Online Audio and Video Media,0,401(k)
3749345616,Warehousing and Storage,0,401(k)
3749349162,,0,Medical insurance
3749349162,,0,Vision insurance
3749349162,,0,Dental insurance
3749349162,,0,401(k)
3757437498,IT Services and IT Consulting,1,Dental insurance
3757437498,"Technology, Information and Internet",1,Dental insurance
3757437498,Computer and Network Security,1,Dental insurance
3757437498,IT Services and IT Consulting,1,Vision insurance
3757437498,"Technology, Information and Internet",1,Vision insurance
3757437498,Computer and Network Security,1,Vision insurance
3757437498,IT Services and IT Consulting,1,Disability insurance
3757437498,"Technology, Information and Internet",1,Disability insurance
3757437498,Computer and Network Security,1,Disability insurance
3757437498,IT Services and IT Consulting,1,401(k)
3757437498,"Technology, Information and Internet",1,401(k)
3757437498,Computer and Network Security,1,401(k)
3757437498,IT Services and IT Consulting,1,Medical insurance
3757437498,"Technology, Information and Internet",1,Medical insurance
3757437498,Computer and Network Security,1,Medical insurance
3756912603,"Technology, Information and Internet",1,401(k)
3756912603,Human Resources Services,1,401(k)
3756912603,"Technology, Information and Internet",1,Medical insurance
3756912603,Human Resources Services,1,Medical insurance
3749346350,Entertainment Providers,0,Medical insurance
3749346350,Real Estate,0,Medical insurance
3749346350,Legal Services,0,Medical insurance
3749346350,Entertainment Providers,0,Vision insurance
3749346350,Real Estate,0,Vision insurance
3749346350,Legal Services,0,Vision insurance
3749346350,Entertainment Providers,0,Dental insurance
3749346350,Real Estate,0,Dental insurance
3749346350,Legal Services,0,Dental insurance
3749346350,Entertainment Providers,0,401(k)
3749346350,Real Estate,0,401(k)
3749346350,Legal Services,0,401(k)
3757441865,IT Services and IT Consulting,0,Medical insurance
3757441865,IT Services and IT Consulting,0,Vision insurance
3757441865,IT Services and IT Consulting,0,Dental insurance
3757441865,IT Services and IT Consulting,0,401(k)
3757441865,IT Services and IT Consulting,0,Disability insurance
3756915176,Insurance,1,401(k)
3757452086,Financial Services,0,Medical insurance
3757452086,Banking,0,Medical insurance
3757452086,Accounting,0,Medical insurance
3757452086,Financial Services,0,Vision insurance
3757452086,Banking,0,Vision insurance
3757452086,Accounting,0,Vision insurance
3757452086,Financial Services,0,Dental insurance
3757452086,Banking,0,Dental insurance
3757452086,Accounting,0,Dental insurance
3757452086,Financial Services,0,401(k)
3757452086,Banking,0,401(k)
3757452086,Accounting,0,401(k)
3756901309,Education Administration Programs,1,Medical insurance
3756901309,Education Administration Programs,1,Dental insurance
3756901309,Education Administration Programs,1,401(k)
3756901309,Education Administration Programs,1,Vision insurance
3756901309,Education Administration Programs,1,Disability insurance
3757414579,Staffing and Recruiting,1,401(k)
3756764518,"Transportation, Logistics, Supply Chain and Storage",1,Tuition assistance
3756764518,"Transportation, Logistics, Supply Chain and Storage",1,401(k)
3749347244,Medical Equipment Manufacturing,0,Medical insurance
3749347244,Medical Equipment Manufacturing,0,Vision insurance
3749347244,Medical Equipment Manufacturing,0,Dental insurance
3749347244,Medical Equipment Manufacturing,0,401(k)
3756793459,Staffing and Recruiting,1,401(k)
3756793459,Staffing and Recruiting,1,Medical insurance
3749350057,Financial Services,0,Medical insurance
3749350057,Financial Services,0,Vision insurance
3749350057,Financial Services,0,Dental insurance
3749350057,Financial Services,0,401(k)
3749350057,Financial Services,0,Student loan assistance
3749350057,Financial Services,0,Disability insurance
3749350057,Financial Services,0,Tuition assistance
3749350057,Financial Services,0,Commuter benefits
3757452080,Non-profit Organizations,0,Medical insurance
3757452080,Non-profit Organizations,0,Vision insurance
3757452080,Non-profit Organizations,0,Dental insurance
3757452080,Non-profit Organizations,0,401(k)
3757452080,Non-profit Organizations,0,Pension plan
3757452080,Non-profit Organizations,0,Disability insurance
3757413721,Beverage Manufacturing,1,401(k)
3757413721,Beverage Manufacturing,1,Paid paternity leave
3757445757,Accounting,0,Medical insurance
3757445757,Accounting,0,Vision insurance
3757445757,Accounting,0,Dental insurance
3757445757,Accounting,0,401(k)
3757413231,Staffing and Recruiting,1,401(k)
3757341510,Software Development,1,Vision insurance
3757341510,Software Development,1,401(k)
3749349072,Manufacturing,0,Medical insurance
3749349072,Renewable Energy Semiconductor Manufacturing,0,Medical insurance
3749349072,Manufacturing,0,Vision insurance
3749349072,Renewable Energy Semiconductor Manufacturing,0,Vision insurance
3749349072,Manufacturing,0,Dental insurance
3749349072,Renewable Energy Semiconductor Manufacturing,0,Dental insurance
3749349072,Manufacturing,0,401(k)
3749349072,Renewable Energy Semiconductor Manufacturing,0,401(k)
3749349072,Manufacturing,0,Paid paternity leave
3749349072,Renewable Energy Semiconductor Manufacturing,0,Paid paternity leave
3749349072,Manufacturing,0,Paid maternity leave
3749349072,Renewable Energy Semiconductor Manufacturing,0,Paid maternity leave
3749349072,Manufacturing,0,Tuition assistance
3749349072,Renewable Energy Semiconductor Manufacturing,0,Tuition assistance
3749349072,Manufacturing,0,Disability insurance
3749349072,Renewable Energy Semiconductor Manufacturing,0,Disability insurance
3757428375,IT Services and IT Consulting,1,401(k)
3757428375,IT Services and IT Consulting,1,Disability insurance
3749349027,Law Practice,0,Medical insurance
3749349027,Law Practice,0,Vision insurance
3749349027,Law Practice,0,Dental insurance
3749349027,Law Practice,0,401(k)
3749349027,Law Practice,0,Paid paternity leave
3749349027,Law Practice,0,Paid maternity leave
3749349027,Law Practice,0,Tuition assistance
3757453063,Packaging and Containers Manufacturing,0,Medical insurance
3757453063,Packaging and Containers Manufacturing,0,Vision insurance
3757453063,Packaging and Containers Manufacturing,0,Dental insurance
3757453063,Packaging and Containers Manufacturing,0,401(k)
3757453063,Packaging and Containers Manufacturing,0,Paid maternity leave
3757453063,Packaging and Containers Manufacturing,0,Paid paternity leave
3757453063,Packaging and Containers Manufacturing,0,Disability insurance
3757447992,Manufacturing,0,Medical insurance
3757447992,Advertising Services,0,Medical insurance
3757447992,Manufacturing,0,Vision insurance
3757447992,Advertising Services,0,Vision insurance
3757447992,Manufacturing,0,Dental insurance
3757447992,Advertising Services,0,Dental insurance
3757447992,Manufacturing,0,401(k)
3757447992,Advertising Services,0,401(k)
3757447992,Manufacturing,0,Paid maternity leave
3757447992,Advertising Services,0,Paid maternity leave
3757447992,Manufacturing,0,Paid paternity leave
3757447992,Advertising Services,0,Paid paternity leave
3756908032,Medical Practices,1,401(k)
3756908032,Medical Practices,1,Medical insurance
3756908032,Medical Practices,1,Vision insurance
3756908032,Medical Practices,1,Dental insurance
3757449400,Law Practice,0,Medical insurance
3757449400,Law Practice,0,Vision insurance
3757449400,Law Practice,0,Dental insurance
3757449400,Law Practice,0,401(k)
3757449400,Law Practice,0,Disability insurance
3757447415,Financial Services,0,Medical insurance
3757447415,Financial Services,0,Vision insurance
3757447415,Financial Services,0,Dental insurance
3757447415,Financial Services,0,401(k)
3757447415,Financial Services,0,Pension plan
3757447415,Financial Services,0,Tuition assistance
3757441850,Insurance,0,Medical insurance
3757441850,Insurance,0,Vision insurance
3757441850,Insurance,0,Dental insurance
3757441850,Insurance,0,401(k)
3756906254,Biotechnology Research,1,401(k)
3756906254,Pharmaceutical Manufacturing,1,401(k)
3756906254,Biotechnology Research,1,Vision insurance
3756906254,Pharmaceutical Manufacturing,1,Vision insurance
3757437969,"Appliances, Electrical, and Electronics Manufacturing",1,401(k)
3757437969,"Appliances, Electrical, and Electronics Manufacturing",1,Vision insurance
3757437969,"Appliances, Electrical, and Electronics Manufacturing",1,Disability insurance
3756927090,Computer Hardware Manufacturing,1,401(k)
3756927090,Software Development,1,401(k)
3756927090,Computer Networking Products,1,401(k)
3757449392,Insurance,0,Medical insurance
3757449392,Insurance,0,Vision insurance
3757449392,Insurance,0,Dental insurance
3757449392,Insurance,0,401(k)
3755573034,Gambling Facilities and Casinos,0,Medical insurance
3755573034,Accounting,0,Medical insurance
3755573034,Gambling Facilities and Casinos,0,Vision insurance
3755573034,Accounting,0,Vision insurance
3755573034,Gambling Facilities and Casinos,0,Dental insurance
3755573034,Accounting,0,Dental insurance
3755573034,Gambling Facilities and Casinos,0,401(k)
3755573034,Accounting,0,401(k)
3755573034,Gambling Facilities and Casinos,0,Tuition assistance
3755573034,Accounting,0,Tuition assistance
3755573034,Gambling Facilities and Casinos,0,Paid paternity leave
3755573034,Accounting,0,Paid paternity leave
3755573034,Gambling Facilities and Casinos,0,Paid maternity leave
3755573034,Accounting,0,Paid maternity leave
3757443910,Financial Services,0,Medical insurance
3757443910,Financial Services,0,Vision insurance
3757443910,Financial Services,0,Dental insurance
3757443910,Financial Services,0,Pension plan
3757443910,Financial Services,0,401(k)
3757443910,Financial Services,0,Disability insurance
3756925240,Real Estate,1,Paid paternity leave
3756925240,Real Estate,1,401(k)
3755552971,Financial Services,0,Medical insurance
3755552971,Venture Capital and Private Equity Principals,0,Medical insurance
3755552971,Financial Services,0,Vision insurance
3755552971,Venture Capital and Private Equity Principals,0,Vision insurance
3755552971,Financial Services,0,Dental insurance
3755552971,Venture Capital and Private Equity Principals,0,Dental insurance
3755552971,Financial Services,0,401(k)
3755552971,Venture Capital and Private Equity Principals,0,401(k)
3755552971,Financial Services,0,Paid maternity leave
3755552971,Venture Capital and Private Equity Principals,0,Paid maternity leave
3755552971,Financial Services,0,Paid paternity leave
3755552971,Venture Capital and Private Equity Principals,0,Paid paternity leave
3755552971,Financial Services,0,Commuter benefits
3755552971,Venture Capital and Private Equity Principals,0,Commuter benefits
3755552971,Financial Services,0,Disability insurance
3755552971,Venture Capital and Private Equity Principals,0,Disability insurance
3756928097,Government Administration,1,Medical insurance
3749347348,Higher Education,0,Medical insurance
3749347348,Higher Education,0,Vision insurance
3749347348,Higher Education,0,Dental insurance
3749347348,Higher Education,0,401(k)
3756908035,Wholesale,1,Medical insurance
3756908035,Wholesale,1,Dental insurance
3757416961,Staffing and Recruiting,1,401(k)
3757413736,Staffing and Recruiting,1,401(k)
3757419533,Staffing and Recruiting,1,401(k)
3749350190,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3749350190,Legal Services,0,Medical insurance
3749350190,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3749350190,Legal Services,0,Vision insurance
3749350190,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3749350190,Legal Services,0,Dental insurance
3749350190,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3749350190,Legal Services,0,401(k)
3730689358,Religious Institutions,0,Medical insurance
3730689358,Religious Institutions,0,Vision insurance
3730689358,Religious Institutions,0,Dental insurance
3730689358,Religious Institutions,0,401(k)
3730689358,Religious Institutions,0,Pension plan
3730689358,Religious Institutions,0,Paid maternity leave
3730689358,Religious Institutions,0,Paid paternity leave
3757414139,IT Services and IT Consulting,1,401(k)
3757166726,Design Services,0,Medical insurance
3757166726,Design Services,0,Dental insurance
3757166726,Design Services,0,401(k)
3749349224,Staffing and Recruiting,1,Vision insurance
3749349224,Staffing and Recruiting,1,401(k)
3749340618,Airlines and Aviation,0,Medical insurance
3749340618,Airlines and Aviation,0,Vision insurance
3749340618,Airlines and Aviation,0,Dental insurance
3749340618,Airlines and Aviation,0,401(k)
3749340618,Airlines and Aviation,0,Paid maternity leave
3749340618,Airlines and Aviation,0,Paid paternity leave
3749340618,Airlines and Aviation,0,Disability insurance
3756920947,Construction,1,Disability insurance
3756920947,Construction,1,401(k)
3757429852,Real Estate,1,Medical insurance
3757429852,Real Estate,1,Dental insurance
3757429852,Real Estate,1,Vision insurance
3757429852,Real Estate,1,Disability insurance
3757429852,Real Estate,1,401(k)
3756912606,"Technology, Information and Internet",1,401(k)
3756912606,Human Resources Services,1,401(k)
3756912606,"Technology, Information and Internet",1,Medical insurance
3756912606,Human Resources Services,1,Medical insurance
3757410834,Staffing and Recruiting,1,401(k)
3757448781,Hospitals and Health Care,0,Medical insurance
3757448781,Hospitals and Health Care,0,Vision insurance
3757448781,Hospitals and Health Care,0,Dental insurance
3757448781,Hospitals and Health Care,0,Pension plan
3757448781,Hospitals and Health Care,0,Child care support
3757448781,Hospitals and Health Care,0,401(k)
3757448781,Hospitals and Health Care,0,Student loan assistance
3757448781,Hospitals and Health Care,0,Paid maternity leave
3757448781,Hospitals and Health Care,0,Tuition assistance
3757448781,Hospitals and Health Care,0,Disability insurance
3749346451,Computer Hardware Manufacturing,0,Medical insurance
3749346451,Computer Hardware Manufacturing,0,Vision insurance
3749346451,Computer Hardware Manufacturing,0,Dental insurance
3749346451,Computer Hardware Manufacturing,0,401(k)
3749346451,Computer Hardware Manufacturing,1,Disability insurance
3757451184,Chemical Manufacturing,0,Medical insurance
3757451184,Chemical Manufacturing,0,Dental insurance
3757451184,Chemical Manufacturing,0,Vision insurance
3757451184,Chemical Manufacturing,0,401(k)
3757440526,Plastics Manufacturing,1,401(k)
3749345725,Hospitals and Health Care,0,Medical insurance
3749345725,Hospitals and Health Care,0,Vision insurance
3749345725,Hospitals and Health Care,0,Dental insurance
3749345725,Hospitals and Health Care,0,401(k)
3749345725,Hospitals and Health Care,0,Paid maternity leave
3749345725,Hospitals and Health Care,0,Paid paternity leave
3749345725,Hospitals and Health Care,0,Tuition assistance
3749345725,Hospitals and Health Care,0,Pension plan
3749345725,Hospitals and Health Care,0,Disability insurance
3755567062,Staffing and Recruiting,0,Medical insurance
3755567062,Staffing and Recruiting,0,Vision insurance
3755567062,Staffing and Recruiting,0,Dental insurance
3755567062,Staffing and Recruiting,0,401(k)
3757423261,"Technology, Information and Internet",1,Vision insurance
3757423261,"Technology, Information and Internet",1,401(k)
3756780966,Real Estate,1,401(k)
3756780966,Real Estate,1,Paid paternity leave
3749351133,Aviation and Aerospace Component Manufacturing,0,Medical insurance
3749351133,Defense and Space Manufacturing,0,Medical insurance
3749351133,Aviation and Aerospace Component Manufacturing,0,Vision insurance
3749351133,Defense and Space Manufacturing,0,Vision insurance
3749351133,Aviation and Aerospace Component Manufacturing,0,Dental insurance
3749351133,Defense and Space Manufacturing,0,Dental insurance
3749351133,Aviation and Aerospace Component Manufacturing,0,401(k)
3749351133,Defense and Space Manufacturing,0,401(k)
3749345617,Manufacturing,0,Medical insurance
3749345617,Manufacturing,0,Vision insurance
3749345617,Manufacturing,0,Dental insurance
3736284992,Higher Education,0,Medical insurance
3736284992,Higher Education,0,Vision insurance
3736284992,Higher Education,0,Dental insurance
3736284992,Higher Education,0,Tuition assistance
3736284992,Higher Education,0,Disability insurance
3755559804,Hospitals and Health Care,0,Medical insurance
3755559804,Hospitals and Health Care,0,Vision insurance
3755559804,Hospitals and Health Care,0,Dental insurance
3755559804,Hospitals and Health Care,0,401(k)
3755559804,Hospitals and Health Care,0,Paid paternity leave
3755559804,Hospitals and Health Care,0,Paid maternity leave
3755559804,Hospitals and Health Care,0,Commuter benefits
3755559804,Hospitals and Health Care,0,Disability insurance
3749339350,Financial Services,1,Pension plan
3749350173,Manufacturing,0,Medical insurance
3749350173,Manufacturing,0,Vision insurance
3749350173,Manufacturing,0,Dental insurance
3749350173,Manufacturing,0,401(k)
3749350173,Manufacturing,0,Disability insurance
3757430090,Staffing and Recruiting,1,401(k)
3757455373,Restaurants,0,Medical insurance
3757455373,Restaurants,0,Vision insurance
3757455373,Restaurants,0,Dental insurance
3757455373,Restaurants,0,401(k)
3757455373,Restaurants,0,Disability insurance
3756922909,Food and Beverage Services,1,Vision insurance
3756922909,Food and Beverage Manufacturing,1,Vision insurance
3756922909,Food and Beverage Services,1,Disability insurance
3756922909,Food and Beverage Manufacturing,1,Disability insurance
3756913696,Telecommunications,1,401(k)
3756913696,Telecommunications,1,Disability insurance
3757417363,Venture Capital and Private Equity Principals,1,401(k)
3757417363,Venture Capital and Private Equity Principals,1,Medical insurance
3755558516,Financial Services,0,Medical insurance
3755558516,Capital Markets,0,Medical insurance
3755558516,Business Consulting and Services,0,Medical insurance
3755558516,Financial Services,0,Vision insurance
3755558516,Capital Markets,0,Vision insurance
3755558516,Business Consulting and Services,0,Vision insurance
3755558516,Financial Services,0,Dental insurance
3755558516,Capital Markets,0,Dental insurance
3755558516,Business Consulting and Services,0,Dental insurance
3755558516,Financial Services,0,401(k)
3755558516,Capital Markets,0,401(k)
3755558516,Business Consulting and Services,0,401(k)
3749346396,Hospitals and Health Care,0,401(k)
3749346396,Hospitals and Health Care,0,Dental insurance
3749346396,Hospitals and Health Care,0,Vision insurance
3749346396,Hospitals and Health Care,0,Medical insurance
3749346396,Hospitals and Health Care,0,Student loan assistance
3749346396,Hospitals and Health Care,0,Tuition assistance
3749346396,Hospitals and Health Care,0,Disability insurance
3749345623,Automation Machinery Manufacturing,0,Medical insurance
3749345623,Industrial Machinery Manufacturing,0,Medical insurance
3749345623,IT Services and IT Consulting,0,Medical insurance
3749345623,Automation Machinery Manufacturing,0,Vision insurance
3749345623,Industrial Machinery Manufacturing,0,Vision insurance
3749345623,IT Services and IT Consulting,0,Vision insurance
3749345623,Automation Machinery Manufacturing,0,Dental insurance
3749345623,Industrial Machinery Manufacturing,0,Dental insurance
3749345623,IT Services and IT Consulting,0,Dental insurance
3749345623,Automation Machinery Manufacturing,0,401(k)
3749345623,Industrial Machinery Manufacturing,0,401(k)
3749345623,IT Services and IT Consulting,0,401(k)
3749345623,Automation Machinery Manufacturing,0,Disability insurance
3749345623,Industrial Machinery Manufacturing,0,Disability insurance
3749345623,IT Services and IT Consulting,0,Disability insurance
3757413753,Staffing and Recruiting,1,401(k)
3757362272,Automotive,1,401(k)
3757430247,Staffing and Recruiting,1,401(k)
3755554998,Renewable Energy Semiconductor Manufacturing,0,Medical insurance
3755554998,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3755554998,Renewable Energy Semiconductor Manufacturing,0,Vision insurance
3755554998,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3755554998,Renewable Energy Semiconductor Manufacturing,0,Dental insurance
3755554998,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3755554998,Renewable Energy Semiconductor Manufacturing,0,401(k)
3755554998,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3757435924,Medical Equipment Manufacturing,1,Vision insurance
3757435924,Hospitals and Health Care,1,Vision insurance
3757435924,Medical Practices,1,Vision insurance
3757435924,Medical Equipment Manufacturing,1,401(k)
3757435924,Hospitals and Health Care,1,401(k)
3757435924,Medical Practices,1,401(k)
3757435924,Medical Equipment Manufacturing,1,Disability insurance
3757435924,Hospitals and Health Care,1,Disability insurance
3757435924,Medical Practices,1,Disability insurance
3755558069,Financial Services,1,401(k)
3755573536,Motor Vehicle Manufacturing,0,Medical insurance
3755573536,Motor Vehicle Manufacturing,0,Vision insurance
3755573536,Motor Vehicle Manufacturing,0,Dental insurance
3755573536,Motor Vehicle Manufacturing,0,401(k)
3756795278,Higher Education,0,Medical insurance
3756795278,Higher Education,0,Vision insurance
3756795278,Higher Education,0,Dental insurance
3756795278,Higher Education,0,401(k)
3757448640,Business Consulting and Services,0,Medical insurance
3757448640,Beverage Manufacturing,0,Medical insurance
3757448640,Advertising Services,0,Medical insurance
3757448640,Business Consulting and Services,0,Vision insurance
3757448640,Beverage Manufacturing,0,Vision insurance
3757448640,Advertising Services,0,Vision insurance
3757448640,Business Consulting and Services,0,Dental insurance
3757448640,Beverage Manufacturing,0,Dental insurance
3757448640,Advertising Services,0,Dental insurance
3757448640,Business Consulting and Services,0,401(k)
3757448640,Beverage Manufacturing,0,401(k)
3757448640,Advertising Services,0,401(k)
3757448640,Business Consulting and Services,0,Pension plan
3757448640,Beverage Manufacturing,0,Pension plan
3757448640,Advertising Services,0,Pension plan
3757448640,Business Consulting and Services,0,Commuter benefits
3757448640,Beverage Manufacturing,0,Commuter benefits
