job_id,company_id,name,type
3701198751,5505.0,Consilio LLC,Dental insurance
3701198752,1768090.0,Perry Homes,Medical insurance
3701198752,1768090.0,Perry Homes,Vision insurance
3701198752,1768090.0,Perry Homes,Dental insurance
3701198752,1768090.0,Perry Homes,401(k)
3701198752,1768090.0,Perry Homes,Disability insurance
3701198795,3215718.0,Sovereign Insurance Group,Medical insurance
3701198795,3215718.0,Sovereign Insurance Group,Disability insurance
3701198795,3215718.0,Sovereign Insurance Group,401(k)
3701198836,4862.0,"Skadden, Arps, Slate, Meagher & Flom LLP and Affiliates",401(k)
3701198864,37426.0,Digital Divide Data (DDD),Medical insurance
3701198864,37426.0,Digital Divide Data (DDD),Vision insurance
3701198864,37426.0,Digital Divide Data (DDD),Dental insurance
3701198864,37426.0,Digital Divide Data (DDD),401(k)
3701198896,91599916.0,SDL Search Partners,401(k)
3701198909,37896348.0,Transfr,401(k)
3701198909,37896348.0,Transfr,Vision insurance
3701198925,2111459.0,RIMOWA,401(k)
3701198925,2111459.0,RIMOWA,Medical insurance
3701198925,2111459.0,RIMOWA,Vision insurance
3701198925,2111459.0,RIMOWA,Dental insurance
3701198925,2111459.0,RIMOWA,Commuter benefits
3701198940,118843.0,MTU Aero Engines North America,Medical insurance
3701198940,118843.0,MTU Aero Engines North America,Vision insurance
3701198940,118843.0,MTU Aero Engines North America,Dental insurance
3701198940,118843.0,MTU Aero Engines North America,401(k)
3701198940,118843.0,MTU Aero Engines North America,Paid maternity leave
3701198940,118843.0,MTU Aero Engines North America,Paid paternity leave
3701198940,118843.0,MTU Aero Engines North America,Tuition assistance
3701198940,118843.0,MTU Aero Engines North America,Child care support
3701198940,118843.0,MTU Aero Engines North America,Student loan assistance
3701198940,118843.0,MTU Aero Engines North America,Disability insurance
3701199297,2024489.0,KP Recruiting Group,401(k)
3701199307,3133230.0,HRmango,401(k)
3701199333,79407097.0,KHAITE,Medical insurance
3701199333,79407097.0,KHAITE,Vision insurance
3701199333,79407097.0,KHAITE,Dental insurance
3701199333,79407097.0,KHAITE,401(k)
3701199333,79407097.0,KHAITE,Commuter benefits
3701199333,79407097.0,KHAITE,Paid maternity leave
3701199333,79407097.0,KHAITE,Disability insurance
3701199377,89706189.0,Hire Innovative,Medical insurance
3701199377,89706189.0,Hire Innovative,Vision insurance
3701199377,89706189.0,Hire Innovative,Dental insurance
3701199377,89706189.0,Hire Innovative,Disability insurance
3701199425,90199.0,EHS Recruiting Company,Medical insurance
3701199425,90199.0,EHS Recruiting Company,Vision insurance
3701199425,90199.0,EHS Recruiting Company,Dental insurance
3701199425,90199.0,EHS Recruiting Company,401(k)
3701199551,87735.0,Aisin World Corp. of America,Tuition assistance
3701199554,2021565.0,"Energy Choice, Inc.",Medical insurance
3701199554,2021565.0,"Energy Choice, Inc.",Dental insurance
3701199554,2021565.0,"Energy Choice, Inc.",401(k)
3694150804,67079.0,Bernards,Medical insurance
3694150804,67079.0,Bernards,401(k)
3701199617,37486.0,Greystar,401(k)
3701199634,24429566.0,Main Street America,Medical insurance
3701199634,24429566.0,Main Street America,Vision insurance
3701199634,24429566.0,Main Street America,Dental insurance
3701199634,24429566.0,Main Street America,401(k)
3701199634,24429566.0,Main Street America,Commuter benefits
3701199634,24429566.0,Main Street America,Disability insurance
3701199646,81954233.0,TriMas Packaging,Medical insurance
3701199646,81954233.0,TriMas Packaging,Vision insurance
3701199646,81954233.0,TriMas Packaging,Dental insurance
3701199646,81954233.0,TriMas Packaging,401(k)
3701199647,3895037.0,Fohr,Medical insurance
3701199647,3895037.0,Fohr,Vision insurance
3701199647,3895037.0,Fohr,Dental insurance
3701199647,3895037.0,Fohr,401(k)
3701199647,3895037.0,Fohr,Commuter benefits
3701199675,708393.0,"Atwell, LLC",401(k)
3701199675,708393.0,"Atwell, LLC",Tuition assistance
3701199710,2272001.0,Jackson Nurse Professionals,Medical insurance
3701199710,2272001.0,Jackson Nurse Professionals,Vision insurance
3701199710,2272001.0,Jackson Nurse Professionals,Dental insurance
3701199710,2272001.0,Jackson Nurse Professionals,401(k)
3701199710,2272001.0,Jackson Nurse Professionals,Tuition assistance
3701199710,2272001.0,Jackson Nurse Professionals,Disability insurance
3701199712,19061922.0,Teamanics,Medical insurance
3701199712,19061922.0,Teamanics,Dental insurance
3701199717,56313852.0,"PARK VISTA SENIOR HOUSING MANAGEMENT, L.L.C.",Medical insurance
3701199717,56313852.0,"PARK VISTA SENIOR HOUSING MANAGEMENT, L.L.C.",Dental insurance
3701199717,56313852.0,"PARK VISTA SENIOR HOUSING MANAGEMENT, L.L.C.",Vision insurance
3701199717,56313852.0,"PARK VISTA SENIOR HOUSING MANAGEMENT, L.L.C.",401(k)
3701199717,56313852.0,"PARK VISTA SENIOR HOUSING MANAGEMENT, L.L.C.",Disability insurance
3701199736,2445.0,Northwestern Mutual,Medical insurance
3701199736,2445.0,Northwestern Mutual,Vision insurance
3701199736,2445.0,Northwestern Mutual,Dental insurance
3701199736,2445.0,Northwestern Mutual,Pension plan
3701199792,481873.0,National Pork Board,Medical insurance
3701199792,481873.0,National Pork Board,Vision insurance
3701199792,481873.0,National Pork Board,Dental insurance
3701199792,481873.0,National Pork Board,401(k)
3701199792,481873.0,National Pork Board,Paid maternity leave
3701199792,481873.0,National Pork Board,Paid paternity leave
3701199792,481873.0,National Pork Board,Tuition assistance
3701199792,481873.0,National Pork Board,Disability insurance
3701199847,10855258.0,True Sky Federal Credit Union,Medical insurance
3701199847,10855258.0,True Sky Federal Credit Union,Vision insurance
3701199847,10855258.0,True Sky Federal Credit Union,Dental insurance
3701199847,10855258.0,True Sky Federal Credit Union,401(k)
3701199962,11357247.0,Nurse First Travel Agency,401(k)
3701199997,11357247.0,Nurse First Travel Agency,401(k)
3701300376,77060550.0,Pomega Energy Storage Technologies,401(k)
3701300376,77060550.0,Pomega Energy Storage Technologies,Dental insurance
3701300376,77060550.0,Pomega Energy Storage Technologies,Disability insurance
3701300376,77060550.0,Pomega Energy Storage Technologies,Medical insurance
3701300376,77060550.0,Pomega Energy Storage Technologies,Vision insurance
3701300493,,,Medical insurance
3701300493,,,Vision insurance
3701300493,,,Dental insurance
3701300493,,,401(k)
3701300574,31882.0,"J. J. Keller & Associates, Inc.",Medical insurance
3701300574,31882.0,"J. J. Keller & Associates, Inc.",Vision insurance
3701300574,31882.0,"J. J. Keller & Associates, Inc.",Dental insurance
3701300574,31882.0,"J. J. Keller & Associates, Inc.",401(k)
3701300574,31882.0,"J. J. Keller & Associates, Inc.",Disability insurance
3701300574,31882.0,"J. J. Keller & Associates, Inc.",Tuition assistance
3701300579,643295.0,Havas Edge,Medical insurance
3701300579,643295.0,Havas Edge,Vision insurance
3701300579,643295.0,Havas Edge,Dental insurance
3701300579,643295.0,Havas Edge,401(k)
3701300579,643295.0,Havas Edge,Child care support
3701300579,643295.0,Havas Edge,Paid maternity leave
3701300579,643295.0,Havas Edge,Paid paternity leave
3701300579,643295.0,Havas Edge,Commuter benefits
3701300579,643295.0,Havas Edge,Disability insurance
3701300587,27290.0,Total Wine & More,401(k)
3701300587,27290.0,Total Wine & More,Commuter benefits
3701300587,27290.0,Total Wine & More,Disability insurance
3701300587,27290.0,Total Wine & More,Tuition assistance
3701300635,19241.0,"Global Technical Talent, an Inc. 5000 Company",Dental insurance
3701300635,19241.0,"Global Technical Talent, an Inc. 5000 Company",401(k)
3701300699,9319707.0,Beyond Menu,401(k)
3701300731,90552133.0,EPS School Specialty,401(k)
3701300731,90552133.0,EPS School Specialty,Vision insurance
3701300731,90552133.0,EPS School Specialty,Disability insurance
3701300738,285852.0,"Interpreters and Translators, Inc",Medical insurance
3701300738,285852.0,"Interpreters and Translators, Inc",Vision insurance
3701300738,285852.0,"Interpreters and Translators, Inc",Dental insurance
3701300738,285852.0,"Interpreters and Translators, Inc",401(k)
3701300744,221519.0,Contract Land Staff,Medical insurance
3701300744,221519.0,Contract Land Staff,Vision insurance
3701300744,221519.0,Contract Land Staff,Dental insurance
3701300744,221519.0,Contract Land Staff,401(k)
3701300751,11067.0,"Pinnacle Group, Inc.",401(k)
3701300752,323887.0,Jackson Therapy Partners,401(k)
3701300752,323887.0,Jackson Therapy Partners,Tuition assistance
3701300777,77577151.0,Terra Firma National,Medical insurance
3701300777,77577151.0,Terra Firma National,Dental insurance
3701300777,77577151.0,Terra Firma National,Vision insurance
3701300777,77577151.0,Terra Firma National,401(k)
3701300777,77577151.0,Terra Firma National,Disability insurance
3701300810,104883.0,Micromeritics Instrument Corporation,Medical insurance
3701300810,104883.0,Micromeritics Instrument Corporation,Vision insurance
3701300810,104883.0,Micromeritics Instrument Corporation,Dental insurance
3701300810,104883.0,Micromeritics Instrument Corporation,401(k)
3701300810,104883.0,Micromeritics Instrument Corporation,Paid paternity leave
3701300810,104883.0,Micromeritics Instrument Corporation,Paid maternity leave
3701300810,104883.0,Micromeritics Instrument Corporation,Disability insurance
3701300813,11357247.0,Nurse First Travel Agency,401(k)
3701300814,2871754.0,PERC Engineering,Medical insurance
3701300814,2871754.0,PERC Engineering,Vision insurance
3701300814,2871754.0,PERC Engineering,Dental insurance
3701300814,2871754.0,PERC Engineering,401(k)
3701300814,2871754.0,PERC Engineering,Disability insurance
3701300835,11357247.0,Nurse First Travel Agency,401(k)
3701300918,11357247.0,Nurse First Travel Agency,401(k)
3701300921,11357247.0,Nurse First Travel Agency,401(k)
3701300931,11357247.0,Nurse First Travel Agency,401(k)
3701300933,11357247.0,Nurse First Travel Agency,401(k)
3701301007,1252897.0,Navarro Research and Engineering,401(k)
3701301154,10874.0,Butler Aerospace & Defense,401(k)
3701301155,82565832.0,Inspired Funding LLC,Medical insurance
3701301155,82565832.0,Inspired Funding LLC,Vision insurance
3701301155,82565832.0,Inspired Funding LLC,Dental insurance
3701301158,35656541.0,"RKA Construction, LLC",Medical insurance
3701301158,35656541.0,"RKA Construction, LLC",Vision insurance
3701301158,35656541.0,"RKA Construction, LLC",Dental insurance
3701301158,35656541.0,"RKA Construction, LLC",401(k)
3701301158,35656541.0,"RKA Construction, LLC",Paid maternity leave
3701301165,853756.0,"Commonwealth Commercial Partners, LLC",401(k)
3701301165,853756.0,"Commonwealth Commercial Partners, LLC",Dental insurance
3701301165,853756.0,"Commonwealth Commercial Partners, LLC",Medical insurance
3701301165,853756.0,"Commonwealth Commercial Partners, LLC",Vision insurance
3701301174,9322302.0,Radiant Plumbing & Air Conditioning,401(k)
3701301176,28014.0,Nesco Resource,Medical insurance
3701301176,28014.0,Nesco Resource,Vision insurance
3701301176,28014.0,Nesco Resource,Dental insurance
3701301177,1100968.0,PayrHealth,Medical insurance
3701301177,1100968.0,PayrHealth,Vision insurance
3701301177,1100968.0,PayrHealth,Dental insurance
3701301177,1100968.0,PayrHealth,401(k)
3701301177,1100968.0,PayrHealth,Disability insurance
3701301284,3215718.0,Sovereign Insurance Group,Medical insurance
3701301284,3215718.0,Sovereign Insurance Group,Disability insurance
3701301284,3215718.0,Sovereign Insurance Group,401(k)
3701301311,36990695.0,"Blueprint Staffing, LLC",Medical insurance
3701301313,121799.0,"Professions, Inc.",401(k)
3701301335,4872007.0,Atlas Search,Medical insurance
3701301335,4872007.0,Atlas Search,Vision insurance
3701301335,4872007.0,Atlas Search,Dental insurance
3701301335,4872007.0,Atlas Search,401(k)
3701301335,4872007.0,Atlas Search,Paid maternity leave
3701301335,4872007.0,Atlas Search,Disability insurance
3701301366,741509.0,Thom Filicia Inc.,Medical insurance
3701301366,741509.0,Thom Filicia Inc.,Dental insurance
3701301366,741509.0,Thom Filicia Inc.,401(k)
3701301456,2777233.0,Skybeck Construction,Medical insurance
3701301456,2777233.0,Skybeck Construction,Vision insurance
3701301456,2777233.0,Skybeck Construction,Dental insurance
3701301456,2777233.0,Skybeck Construction,401(k)
3701301477,1923480.0,FuseGlobal Partners,Medical insurance
3701301477,1923480.0,FuseGlobal Partners,Vision insurance
3701301477,1923480.0,FuseGlobal Partners,Dental insurance
3701301477,1923480.0,FuseGlobal Partners,401(k)
3701301477,1923480.0,FuseGlobal Partners,Disability insurance
3701301478,522411.0,Munck Wilson Mandala LLP,Medical insurance
3701301478,522411.0,Munck Wilson Mandala LLP,Vision insurance
3701301478,522411.0,Munck Wilson Mandala LLP,Dental insurance
3701301478,522411.0,Munck Wilson Mandala LLP,401(k)
3701301478,522411.0,Munck Wilson Mandala LLP,Disability insurance
3701301484,40876740.0,"Oxford Health & Wellness Center, LLC",Medical insurance
3701301524,1646245.0,The Tile Shop,Dental insurance
3701301524,1646245.0,The Tile Shop,Vision insurance
3701301524,1646245.0,The Tile Shop,401(k)
3694147997,5756.0,Penske Truck Leasing,Medical insurance
3694147997,5756.0,Penske Truck Leasing,Dental insurance
3694147997,5756.0,Penske Truck Leasing,Vision insurance
3694147997,5756.0,Penske Truck Leasing,401(k)
3694148899,5756.0,Penske Truck Leasing,Disability insurance
3694149824,5756.0,Penske Truck Leasing,Disability insurance
3694149832,5756.0,Penske Truck Leasing,Disability insurance
3694150835,5756.0,Penske Truck Leasing,Disability insurance
3694152285,5756.0,Penske Truck Leasing,Disability insurance
3694153312,5756.0,Penske Truck Leasing,Disability insurance
3694154184,5756.0,Penske Truck Leasing,Disability insurance
3694154196,5756.0,Penske Truck Leasing,Disability insurance
3694155000,5756.0,Penske Truck Leasing,401(k)
3694155000,5756.0,Penske Truck Leasing,Dental insurance
3694155003,5756.0,Penske Truck Leasing,Disability insurance
3694155008,5756.0,Penske Truck Leasing,Disability insurance
3694155009,5756.0,Penske Truck Leasing,Disability insurance
3701301655,11357247.0,Nurse First Travel Agency,401(k)
3701301660,11357247.0,Nurse First Travel Agency,401(k)
3701301674,11357247.0,Nurse First Travel Agency,401(k)
3701301676,11357247.0,Nurse First Travel Agency,401(k)
3701301806,30093.0,OATI,401(k)
3701301806,30093.0,OATI,Dental insurance
3701301814,157329.0,T. Rowe Price,Tuition assistance
3701301816,255522.0,"TTL, Inc.",Medical insurance
3701301816,255522.0,"TTL, Inc.",Vision insurance
3701301816,255522.0,"TTL, Inc.",Dental insurance
3701301816,255522.0,"TTL, Inc.",401(k)
3701301820,,,Medical insurance
3701301852,2489101.0,"Career Moves, LLC",Medical insurance
3701301852,2489101.0,"Career Moves, LLC",Vision insurance
3701301852,2489101.0,"Career Moves, LLC",Dental insurance
3701301852,2489101.0,"Career Moves, LLC",401(k)
3701301852,2489101.0,"Career Moves, LLC",Pension plan
3701301852,2489101.0,"Career Moves, LLC",Paid maternity leave
3701301852,2489101.0,"Career Moves, LLC",Paid paternity leave
3701301852,2489101.0,"Career Moves, LLC",Disability insurance
3701301958,3670337.0,GAT Sport,Medical insurance
3701301958,3670337.0,GAT Sport,401(k)
3701301977,61469.0,United Staffing Solutions (USS),401(k)
3701301983,357287.0,"Point Blank Enterprises, Inc.",Medical insurance
3701301983,357287.0,"Point Blank Enterprises, Inc.",Vision insurance
3701301983,357287.0,"Point Blank Enterprises, Inc.",Dental insurance
3701301983,357287.0,"Point Blank Enterprises, Inc.",401(k)
3701302074,,,401(k)
3701302074,,,Disability insurance
3701302092,68968231.0,PURE Property Management,401(k)
3701302138,86210536.0,TailorCare,Medical insurance
3701302138,86210536.0,TailorCare,Vision insurance
3701302138,86210536.0,TailorCare,Dental insurance
3701302138,86210536.0,TailorCare,401(k)
3701302138,86210536.0,TailorCare,Paid maternity leave
3701302138,86210536.0,TailorCare,Paid paternity leave
3701302138,86210536.0,TailorCare,Disability insurance
3701302147,469945.0,Epoca International LLC,Medical insurance
3701302147,469945.0,Epoca International LLC,Vision insurance
3701302147,469945.0,Epoca International LLC,Dental insurance
3701302147,469945.0,Epoca International LLC,401(k)
3701302147,469945.0,Epoca International LLC,Disability insurance
3701302166,127643.0,"Smith Brothers Insurance, LLC.",401(k)
3701302204,27432.0,Standard Textile,Dental insurance
3701302204,27432.0,Standard Textile,401(k)
3701302204,27432.0,Standard Textile,Paid paternity leave
3701302207,16233976.0,Sompo International,401(k)
3701302207,16233976.0,Sompo International,Commuter benefits
3701302242,7684.0,SS&C Technologies,401(k)
3701302248,62556574.0,Peace Love Med Aesthetic Rejuvenation,401(k)
3701302250,44775.0,NHRA: Championship Drag Racing,Dental insurance
3701302250,44775.0,NHRA: Championship Drag Racing,Vision insurance
3701302250,44775.0,NHRA: Championship Drag Racing,Medical insurance
3701302250,44775.0,NHRA: Championship Drag Racing,401(k)
3701302250,44775.0,NHRA: Championship Drag Racing,Disability insurance
3701302262,64764351.0,Beyond Just You,Medical insurance
3701302262,64764351.0,Beyond Just You,Vision insurance
3701302262,64764351.0,Beyond Just You,Dental insurance
3701302262,64764351.0,Beyond Just You,401(k)
3701302263,6440.0,Zimmer Biomet,Disability insurance
3701302301,3573533.0,Lendmark Financial Services,Medical insurance
3701302301,3573533.0,Lendmark Financial Services,Vision insurance
3701302301,3573533.0,Lendmark Financial Services,Dental insurance
3701302301,3573533.0,Lendmark Financial Services,401(k)
3701302301,3573533.0,Lendmark Financial Services,Tuition assistance
3701302301,3573533.0,Lendmark Financial Services,Disability insurance
3701302328,25683.0,D&H Distributing,Medical insurance
3701302328,25683.0,D&H Distributing,Vision insurance
3701302328,25683.0,D&H Distributing,Dental insurance
3701302328,25683.0,D&H Distributing,401(k)
3701302328,25683.0,D&H Distributing,Disability insurance
3701302328,25683.0,D&H Distributing,Student loan assistance
3701302328,25683.0,D&H Distributing,Tuition assistance
3694153542,4809166.0,EpicVue,401(k)
3694158009,132468.0,MSI,Vision insurance
3701302343,5505.0,Consilio LLC,Medical insurance
3701302343,5505.0,Consilio LLC,Vision insurance
3701302343,5505.0,Consilio LLC,Dental insurance
3701302343,5505.0,Consilio LLC,401(k)
3701302345,22456.0,Beacon Hill Staffing Group,401(k)
3701302353,1730515.0,AgState,401(k)
3701302353,1730515.0,AgState,Disability insurance
3701302400,86210536.0,TailorCare,Medical insurance
3701302400,86210536.0,TailorCare,Vision insurance
3701302400,86210536.0,TailorCare,401(k)
3701302400,86210536.0,TailorCare,Paid paternity leave
3701302400,86210536.0,TailorCare,Disability insurance
3701302400,86210536.0,TailorCare,Dental insurance
3701302400,86210536.0,TailorCare,Paid maternity leave
3701302517,11357247.0,Nurse First Travel Agency,401(k)
3701302521,11357247.0,Nurse First Travel Agency,401(k)
3701302716,4808751.0,Bridge Investment Group,401(k)
3701302762,42084.0,CallMiner,401(k)
3701302762,42084.0,CallMiner,Commuter benefits
3701302762,42084.0,CallMiner,Disability insurance
3701302763,6450492.0,Luxer One,Medical insurance
3701302763,6450492.0,Luxer One,Vision insurance
3701302763,6450492.0,Luxer One,Dental insurance
3701302763,6450492.0,Luxer One,401(k)
3701302763,6450492.0,Luxer One,Tuition assistance
3701302764,5887.0,Motion Recruitment,Medical insurance
3701302764,5887.0,Motion Recruitment,Vision insurance
3701302764,5887.0,Motion Recruitment,Dental insurance
3701302764,5887.0,Motion Recruitment,Commuter benefits
3701302783,580693.0,Abpro,Medical insurance
3701302783,580693.0,Abpro,Vision insurance
3701302783,580693.0,Abpro,Dental insurance
3701302783,580693.0,Abpro,401(k)
3701302783,580693.0,Abpro,Paid paternity leave
3701302783,580693.0,Abpro,Paid maternity leave
3701302783,580693.0,Abpro,Disability insurance
3701302785,108586.0,Times Shamrock,Medical insurance
3701302785,108586.0,Times Shamrock,Vision insurance
3701302785,108586.0,Times Shamrock,Dental insurance
3701302785,108586.0,Times Shamrock,401(k)
3701302791,3486.0,Hays,Medical insurance
3701302791,3486.0,Hays,Vision insurance
3701302791,3486.0,Hays,Dental insurance
3701302791,3486.0,Hays,401(k)
3701302809,10299747.0,Select Recruiting Group,Medical insurance
3701302809,10299747.0,Select Recruiting Group,Vision insurance
3701302809,10299747.0,Select Recruiting Group,Dental insurance
3701302809,10299747.0,Select Recruiting Group,Pension plan
3701302809,10299747.0,Select Recruiting Group,401(k)
3701302809,10299747.0,Select Recruiting Group,Disability insurance
3701302809,10299747.0,Select Recruiting Group,Commuter benefits
3701302809,10299747.0,Select Recruiting Group,Paid paternity leave
3701302809,10299747.0,Select Recruiting Group,Paid maternity leave
3701302818,1646245.0,The Tile Shop,Dental insurance
3701302818,1646245.0,The Tile Shop,Vision insurance
3701302818,1646245.0,The Tile Shop,401(k)
3701302837,713845.0,Harmony Public Schools,Vision insurance
3701302837,713845.0,Harmony Public Schools,Dental insurance
3701303005,15259054.0,Activ8 Recruitment & Solutions,Medical insurance
3701303005,15259054.0,Activ8 Recruitment & Solutions,Vision insurance
3701303005,15259054.0,Activ8 Recruitment & Solutions,Dental insurance
3701303005,15259054.0,Activ8 Recruitment & Solutions,401(k)
3701303007,2396310.0,Randstad USA,Medical insurance
3701303007,2396310.0,Randstad USA,Vision insurance
3701303007,2396310.0,Randstad USA,Dental insurance
3701303007,2396310.0,Randstad USA,401(k)
3701303011,2388609.0,Chief of Staff KC,Medical insurance
3701303011,2388609.0,Chief of Staff KC,Vision insurance
3701303011,2388609.0,Chief of Staff KC,Dental insurance
3701303011,2388609.0,Chief of Staff KC,401(k)
3701303031,245148.0,TekniPlex,Medical insurance
3701303031,245148.0,TekniPlex,Vision insurance
3701303031,245148.0,TekniPlex,Dental insurance
3701303031,245148.0,TekniPlex,401(k)
3701303031,245148.0,TekniPlex,Tuition assistance
3701303031,245148.0,TekniPlex,Disability insurance
3701303049,3621765.0,"PMCS Group, Inc.",401(k)
3701303066,5234.0,Rackspace Technology,Medical insurance
3701303066,5234.0,Rackspace Technology,Vision insurance
3701303066,5234.0,Rackspace Technology,401(k)
3701303080,6863.0,Flight Centre Travel Group,401(k)
3701303082,5094510.0,America Needs You,Dental insurance
3701303097,3719466.0,Hope Inspired Ministries (HIM),401(k)
3701303098,245148.0,TekniPlex,Medical insurance
3701303098,245148.0,TekniPlex,Vision insurance
3701303098,245148.0,TekniPlex,Dental insurance
3701303098,245148.0,TekniPlex,401(k)
3701303098,245148.0,TekniPlex,Tuition assistance
3701303110,2575734.0,Saatva,Vision insurance
3701303110,2575734.0,Saatva,401(k)
3701303110,2575734.0,Saatva,Commuter benefits
3701303149,77063623.0,Timus Networks,Medical insurance
3701303149,77063623.0,Timus Networks,Disability insurance
3701303169,2445.0,Northwestern Mutual,Pension plan
3701303169,2445.0,Northwestern Mutual,Dental insurance
3701303169,2445.0,Northwestern Mutual,401(k)
3701303169,2445.0,Northwestern Mutual,Vision insurance
3701303169,2445.0,Northwestern Mutual,Medical insurance
3701303169,2445.0,Northwestern Mutual,Disability insurance
3701303235,93116251.0,Jonathan Edward Staffing,Medical insurance
3701303235,93116251.0,Jonathan Edward Staffing,Vision insurance
3701303235,93116251.0,Jonathan Edward Staffing,Dental insurance
3701303235,93116251.0,Jonathan Edward Staffing,401(k)
3701303235,93116251.0,Jonathan Edward Staffing,Paid maternity leave
3701303235,93116251.0,Jonathan Edward Staffing,Paid paternity leave
3701303235,93116251.0,Jonathan Edward Staffing,Tuition assistance
3701303235,93116251.0,Jonathan Edward Staffing,Disability insurance
3701303244,22456.0,Beacon Hill Staffing Group,401(k)
3701303269,68299430.0,OVJP Corporation,401(k)
3701303554,154649.0,OnTel Products Corporation,Medical insurance
3701303554,154649.0,OnTel Products Corporation,Vision insurance
3701303554,154649.0,OnTel Products Corporation,Dental insurance
3701303554,154649.0,OnTel Products Corporation,401(k)
3701303563,21792.0,Northmarq,401(k)
3701303639,709813.0,CoStrategix,Medical insurance
3701303639,709813.0,CoStrategix,Vision insurance
3701303639,709813.0,CoStrategix,Dental insurance
3701303639,709813.0,CoStrategix,401(k)
3701303668,89223461.0,Zeplug USA,Medical insurance
3701303668,89223461.0,Zeplug USA,Vision insurance
3701303668,89223461.0,Zeplug USA,Dental insurance
3701303668,89223461.0,Zeplug USA,401(k)
3701303689,2297786.0,"SnapDragon Associates, LLC",Medical insurance
3701303754,81954233.0,TriMas Packaging,Medical insurance
3701303754,81954233.0,TriMas Packaging,Vision insurance
3701303754,81954233.0,TriMas Packaging,Dental insurance
3701303754,81954233.0,TriMas Packaging,401(k)
3701303754,81954233.0,TriMas Packaging,Disability insurance
3701303962,,,Medical insurance
3701303962,,,Vision insurance
3701303962,,,Dental insurance
3701303962,,,401(k)
3701303962,,,Paid paternity leave
3701303962,,,Tuition assistance
3701303962,,,Paid maternity leave
3701303962,,,Child care support
3701303962,,,Student loan assistance
3701303962,,,Disability insurance
3701303962,,,Commuter benefits
3701303962,,,Pension plan
3701304011,827183.0,Russell Tobin,401(k)
3701304011,827183.0,Russell Tobin,Vision insurance
3701304034,2489101.0,"Career Moves, LLC",Medical insurance
3701304034,2489101.0,"Career Moves, LLC",Vision insurance
3701304034,2489101.0,"Career Moves, LLC",Dental insurance
3701304034,2489101.0,"Career Moves, LLC",401(k)
3701304034,2489101.0,"Career Moves, LLC",Paid paternity leave
3701304034,2489101.0,"Career Moves, LLC",Paid maternity leave
3701304034,2489101.0,"Career Moves, LLC",Pension plan
3701304034,2489101.0,"Career Moves, LLC",Commuter benefits
3701304034,2489101.0,"Career Moves, LLC",Disability insurance
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Medical insurance
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Vision insurance
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Dental insurance
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Paid maternity leave
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Paid paternity leave
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Commuter benefits
3701304040,15808025.0,CARECEN NY- Central American Refugee Center,Disability insurance
3701304047,269797.0,Telit Cinterion,Medical insurance
3701304047,269797.0,Telit Cinterion,Vision insurance
3701304047,269797.0,Telit Cinterion,Dental insurance
3701304047,269797.0,Telit Cinterion,401(k)
3701304047,269797.0,Telit Cinterion,Paid maternity leave
3701304047,269797.0,Telit Cinterion,Paid paternity leave
3701304047,269797.0,Telit Cinterion,Disability insurance
3701304061,118843.0,MTU Aero Engines North America,Medical insurance
3701304061,118843.0,MTU Aero Engines North America,Vision insurance
3701304061,118843.0,MTU Aero Engines North America,Dental insurance
3701304061,118843.0,MTU Aero Engines North America,401(k)
3701304061,118843.0,MTU Aero Engines North America,Paid paternity leave
3701304061,118843.0,MTU Aero Engines North America,Paid maternity leave
3701304061,118843.0,MTU Aero Engines North America,Tuition assistance
3701304061,118843.0,MTU Aero Engines North America,Student loan assistance
3701304061,118843.0,MTU Aero Engines North America,Child care support
3701304061,118843.0,MTU Aero Engines North America,Disability insurance
3701304068,2489101.0,"Career Moves, LLC",Medical insurance
3701304068,2489101.0,"Career Moves, LLC",Vision insurance
3701304068,2489101.0,"Career Moves, LLC",Dental insurance
3701304068,2489101.0,"Career Moves, LLC",401(k)
3701304068,2489101.0,"Career Moves, LLC",Paid paternity leave
3701304068,2489101.0,"Career Moves, LLC",Paid maternity leave
3701304068,2489101.0,"Career Moves, LLC",Pension plan
3701304068,2489101.0,"Career Moves, LLC",Commuter benefits
3701304068,2489101.0,"Career Moves, LLC",Student loan assistance
3701304068,2489101.0,"Career Moves, LLC",Tuition assistance
3701304068,2489101.0,"Career Moves, LLC",Disability insurance
3701304329,2538921.0,Blue Health Intelligence,Medical insurance
3701304329,2538921.0,Blue Health Intelligence,Vision insurance
3701304329,2538921.0,Blue Health Intelligence,Dental insurance
3701304329,2538921.0,Blue Health Intelligence,401(k)
3701304375,4872007.0,Atlas Search,Medical insurance
3701304375,4872007.0,Atlas Search,Vision insurance
3701304375,4872007.0,Atlas Search,Dental insurance
3701304375,4872007.0,Atlas Search,401(k)
3701304502,121799.0,"Professions, Inc.",401(k)
3701304516,14628022.0,"Sira Consulting, an Inc 5000 company",Medical insurance
3701304516,14628022.0,"Sira Consulting, an Inc 5000 company",Vision insurance
3701304516,14628022.0,"Sira Consulting, an Inc 5000 company",Dental insurance
